Employee_ID,Quarter,Age,Years_of_Experience,Department,Education_Level,Job_Level,Attendance_Rate,Absenteeism_Rate,Productivity_Score,Engagement_Score,Workload_Index,Training_Hours,Competency_Score,Collaboration_Score,Work_Quality_Score,Previous_Performance_Score,Performance_Category,ProductivityScore,WorkLifeBalance
E02701,1,51.01,26.41,Operations,Master,Entry,90.94,8.64,75.73,96.29,47.47,10.93,82.13,69.92,72.62,72.16,2,75.73,0.0
E02701,2,51.01,26.41,Operations,Master,Entry,90.6,9.8,64.95,98.22,57.61,6.12,77.13,67.19,84.01,86.3,1,64.95,0.0
E02701,3,51.01,26.41,Operations,Master,Entry,95.35,4.06,70.89,95.29,59.05,4.68,75.55,62.78,77.29,73.8,2,70.89,0.0
E02701,4,51.01,26.41,Operations,Master,Entry,96.14,4.05,68.86,93.18,68.56,1.94,66.74,62.94,67.43,79.48,1,68.86,0.0
E02701,5,51.01,26.41,Operations,Master,Entry,93.65,7.03,67.74,99.92,40.48,4.44,68.67,80.86,71.9,74.39,2,67.74,0.0
E02702,1,40.1,19.19,Operations,Bachelor,Mid,91.31,7.58,74.93,65.35,71.01,10.07,79.41,57.45,63.51,55.98,1,74.93,0.0
E02702,2,40.1,19.19,Operations,Bachelor,Mid,88.9,11.24,64.93,60.98,43.05,15.45,68.53,63.65,61.95,61.98,1,64.93,0.0
E02702,3,40.1,19.19,Operations,Bachelor,Mid,94.67,5.59,66.4,67.0,81.12,14.05,69.56,59.99,67.79,66.49,1,66.4,0.0
E02702,4,40.1,19.19,Operations,Bachelor,Mid,95.12,5.8,61.71,62.55,77.91,29.87,76.84,73.68,73.7,68.62,1,61.71,0.0
E02702,5,40.1,19.19,Operations,Bachelor,Mid,89.93,10.6,64.68,65.9,47.41,18.02,75.4,66.64,76.05,70.67,2,64.68,0.0
E02703,1,25.42,3.36,Operations,Bachelor,Entry,84.39,15.18,44.77,42.29,67.25,19.08,68.96,56.88,66.86,67.83,0,44.77,0.0
E02703,2,25.42,3.36,Operations,Bachelor,Entry,91.84,7.08,68.03,52.12,53.52,18.62,80.88,74.03,67.83,56.34,1,68.03,0.0
E02703,3,25.42,3.36,Operations,Bachelor,Entry,89.57,9.84,76.43,49.29,66.4,6.07,71.49,41.79,73.95,74.77,1,76.43,0.0
E02703,4,25.42,3.36,Operations,Bachelor,Entry,91.59,8.05,78.28,59.78,64.45,9.24,75.73,68.87,75.41,66.82,2,78.28,0.0
E02703,5,25.42,3.36,Operations,Bachelor,Entry,96.13,3.27,61.39,56.53,69.66,7.14,71.85,72.88,65.27,78.41,1,61.39,0.0
E02704,1,39.08,20.15,Operations,Bachelor,Mid,92.91,6.15,62.29,75.59,73.48,21.27,84.27,68.53,70.36,64.85,1,62.29,0.0
E02704,2,39.08,20.15,Operations,Bachelor,Mid,89.21,11.61,62.67,81.9,49.22,13.4,77.35,67.44,67.48,69.93,2,62.67,0.0
E02704,3,39.08,20.15,Operations,Bachelor,Mid,86.87,13.55,63.43,70.37,55.28,12.01,78.11,66.42,71.52,77.74,1,63.43,0.0
E02704,4,39.08,20.15,Operations,Bachelor,Mid,93.03,7.35,66.3,80.65,60.13,11.53,81.1,75.93,72.95,74.8,2,66.3,0.0
E02704,5,39.08,20.15,Operations,Bachelor,Mid,98.6,1.15,81.98,83.15,49.95,9.54,79.91,74.16,76.83,75.52,2,81.98,0.0
E02705,1,36.53,13.79,HR,PhD,Mid,94.23,5.6,62.48,51.61,51.4,15.56,66.17,46.63,63.15,55.36,1,62.48,0.0
E02705,2,36.53,13.79,HR,PhD,Mid,86.92,14.1,77.75,61.1,60.57,12.38,66.66,59.88,70.57,64.03,1,77.75,0.0
E02705,3,36.53,13.79,HR,PhD,Mid,94.52,4.65,63.34,66.66,80.41,25.04,70.36,64.91,61.82,71.94,1,63.34,0.0
E02705,4,36.53,13.79,HR,PhD,Mid,87.77,12.21,55.78,58.89,70.84,9.46,70.07,67.41,63.7,67.43,1,55.78,0.0
E02705,5,36.53,13.79,HR,PhD,Mid,93.57,5.83,76.19,62.97,58.83,11.6,60.84,90.93,72.55,68.44,1,76.19,0.0
E02706,1,41.63,23.08,Research and Development,Bachelor,Mid,78.77,19.78,76.84,64.4,47.25,9.47,77.01,61.25,75.47,64.26,1,76.84,0.0
E02706,2,41.63,23.08,Research and Development,Bachelor,Mid,91.89,7.24,76.65,68.28,59.81,10.62,76.15,61.81,73.87,70.22,1,76.65,0.0
E02706,3,41.63,23.08,Research and Development,Bachelor,Mid,90.24,10.03,73.82,59.65,39.06,16.04,84.62,55.36,75.74,71.34,1,73.82,0.0
E02706,4,41.63,23.08,Research and Development,Bachelor,Mid,98.59,1.17,82.21,59.98,57.41,11.51,85.19,73.07,75.44,73.94,2,82.21,0.0
E02706,5,41.63,23.08,Research and Development,Bachelor,Mid,97.82,3.01,87.98,64.89,42.6,13.0,89.94,52.63,71.63,82.05,2,87.98,0.0
E02707,1,42.8,18.64,IT,Bachelor,Mid,87.23,12.68,65.63,65.98,53.92,23.36,91.05,57.36,65.48,71.15,1,65.63,0.0
E02707,2,42.8,18.64,IT,Bachelor,Mid,92.12,8.31,59.96,71.49,85.44,5.62,90.41,74.28,76.97,74.44,1,59.96,0.0
E02707,3,42.8,18.64,IT,Bachelor,Mid,97.18,3.02,77.47,70.57,67.5,20.58,90.08,58.4,70.06,63.75,2,77.47,0.0
E02707,4,42.8,18.64,IT,Bachelor,Mid,85.26,15.73,82.46,69.82,50.17,17.1,91.66,53.22,76.65,82.14,1,82.46,0.0
E02707,5,42.8,18.64,IT,Bachelor,Mid,94.67,6.73,73.77,66.58,54.93,18.77,99.93,64.17,90.6,73.68,2,73.77,0.0
E02708,1,37.37,14.7,Sales,Diploma,Junior,91.35,9.53,66.35,59.21,52.47,15.53,70.38,48.51,61.81,65.06,1,66.35,0.0
E02708,2,37.37,14.7,Sales,Diploma,Junior,90.19,10.29,71.78,54.5,46.13,14.3,70.85,51.94,68.67,70.32,1,71.78,0.0
E02708,3,37.37,14.7,Sales,Diploma,Junior,90.27,10.37,60.77,55.04,57.17,4.25,77.94,55.93,59.09,67.15,1,60.77,0.0
E02708,4,37.37,14.7,Sales,Diploma,Junior,93.19,6.8,58.66,57.69,55.55,10.98,68.21,55.58,74.0,63.25,1,58.66,0.0
E02708,5,37.37,14.7,Sales,Diploma,Junior,94.72,5.11,59.59,60.46,34.42,14.15,76.17,52.01,76.07,73.44,1,59.59,0.0
E02709,1,33.13,14.96,Customer Service,Master,Manager,84.42,15.79,67.98,71.45,49.06,16.49,83.73,65.94,69.95,78.03,2,67.98,0.0
E02709,2,33.13,14.96,Customer Service,Master,Manager,90.81,9.55,75.41,77.78,46.5,6.79,79.97,64.88,73.25,75.18,1,75.41,0.0
E02709,3,33.13,14.96,Customer Service,Master,Manager,90.05,11.03,69.85,73.21,65.29,7.31,82.74,67.79,70.75,72.09,1,69.85,0.0
E02709,4,33.13,14.96,Customer Service,Master,Manager,88.59,10.87,73.39,71.16,43.09,12.59,84.7,65.52,66.49,74.12,2,73.39,0.0
E02709,5,33.13,14.96,Customer Service,Master,Manager,100.0,0.16,85.05,71.3,50.7,11.78,88.06,70.67,81.07,81.5,2,85.05,0.0
E02710,1,28.56,9.6,IT,PhD,Mid,85.67,14.2,66.13,95.04,15.0,12.25,53.87,79.69,63.19,56.09,1,66.13,0.0
E02710,2,28.56,9.6,IT,PhD,Mid,89.28,11.62,60.18,90.71,69.87,21.38,47.67,64.37,68.58,68.88,1,60.18,0.0
E02710,3,28.56,9.6,IT,PhD,Mid,89.85,9.5,57.37,98.59,61.61,2.24,46.92,77.83,62.62,70.82,1,57.37,0.0
E02710,4,28.56,9.6,IT,PhD,Mid,95.4,5.0,51.77,95.36,48.85,18.95,48.08,77.67,65.15,71.47,1,51.77,0.0
E02710,5,28.56,9.6,IT,PhD,Mid,86.61,13.61,51.0,95.11,50.85,10.63,43.74,60.49,65.37,71.15,1,51.0,0.0
E02711,1,41.9,19.16,Research and Development,Bachelor,Senior,83.15,16.54,62.89,61.9,57.77,12.61,62.84,49.22,63.61,56.17,1,62.89,0.0
E02711,2,41.9,19.16,Research and Development,Bachelor,Senior,91.96,7.36,64.73,59.28,51.72,5.0,63.34,67.52,66.23,62.19,1,64.73,0.0
E02711,3,41.9,19.16,Research and Development,Bachelor,Senior,92.84,7.86,55.34,65.64,32.31,20.54,61.6,67.19,68.53,65.54,1,55.34,0.0
E02711,4,41.9,19.16,Research and Development,Bachelor,Senior,91.23,8.06,66.54,59.44,47.74,4.69,65.07,72.0,60.82,69.93,1,66.54,0.0
E02711,5,41.9,19.16,Research and Development,Bachelor,Senior,90.52,8.97,65.45,60.74,48.43,13.46,57.12,55.78,68.62,66.12,1,65.45,0.0
E02712,1,31.39,12.05,Finance,Bachelor,Senior,88.34,10.53,67.23,79.2,51.82,18.81,93.79,59.9,77.08,61.35,2,67.23,0.0
E02712,2,31.39,12.05,Finance,Bachelor,Senior,95.05,6.0,77.15,75.53,43.5,15.2,83.26,60.17,75.81,80.5,2,77.15,0.0
E02712,3,31.39,12.05,Finance,Bachelor,Senior,89.01,10.76,75.69,81.88,82.88,6.96,86.41,72.54,70.72,76.32,2,75.69,0.0
E02712,4,31.39,12.05,Finance,Bachelor,Senior,88.89,10.66,74.12,79.06,32.44,8.59,88.43,71.61,67.14,79.58,1,74.12,0.0
E02712,5,31.39,12.05,Finance,Bachelor,Senior,93.65,6.58,73.88,76.65,36.66,4.56,77.8,76.13,79.51,68.09,2,73.88,0.0
E02713,1,47.51,26.36,Finance,Master,Mid,90.47,9.28,68.91,77.84,69.17,14.47,81.93,60.3,79.92,83.74,1,68.91,0.0
E02713,2,47.51,26.36,Finance,Master,Mid,94.69,5.85,80.91,80.8,68.66,18.09,84.94,72.53,73.03,73.07,2,80.91,0.0
E02713,3,47.51,26.36,Finance,Master,Mid,94.48,6.27,64.47,86.41,46.45,22.25,76.62,81.37,65.94,83.7,2,64.47,0.0
E02713,4,47.51,26.36,Finance,Master,Mid,93.76,5.96,75.16,84.64,69.73,6.64,81.8,82.59,77.9,76.52,2,75.16,0.0
E02713,5,47.51,26.36,Finance,Master,Mid,91.59,8.92,56.18,79.44,60.59,9.46,77.35,75.11,74.97,77.94,1,56.18,0.0
E02714,1,31.41,9.81,Marketing,Diploma,Entry,84.71,14.7,64.06,69.67,60.73,20.31,65.92,72.01,73.04,58.54,2,64.06,0.0
E02714,2,31.41,9.81,Marketing,Diploma,Entry,88.71,10.83,70.44,64.37,56.8,19.73,67.89,63.58,61.92,75.03,1,70.44,0.0
E02714,3,31.41,9.81,Marketing,Diploma,Entry,88.72,11.87,56.1,68.24,42.74,20.22,70.11,65.49,63.97,66.17,1,56.1,0.0
E02714,4,31.41,9.81,Marketing,Diploma,Entry,86.7,14.44,62.75,80.02,48.49,13.73,68.88,73.31,70.8,67.58,1,62.75,0.0
E02714,5,31.41,9.81,Marketing,Diploma,Entry,93.81,6.24,70.44,78.7,60.44,14.93,71.97,86.09,75.36,66.27,1,70.44,0.0
E02715,1,30.61,6.78,HR,Bachelor,Junior,89.17,10.68,68.73,66.2,32.62,12.51,50.97,71.62,64.43,69.63,1,68.73,0.0
E02715,2,30.61,6.78,HR,Bachelor,Junior,87.27,13.13,75.99,77.15,52.35,19.07,56.63,62.87,68.57,63.79,1,75.99,0.0
E02715,3,30.61,6.78,HR,Bachelor,Junior,90.33,8.51,63.36,84.18,33.16,13.36,57.21,74.65,73.02,70.13,1,63.36,0.0
E02715,4,30.61,6.78,HR,Bachelor,Junior,96.11,3.84,69.01,74.13,30.98,9.03,44.52,57.71,69.28,68.47,1,69.01,0.0
E02715,5,30.61,6.78,HR,Bachelor,Junior,95.09,4.79,62.57,74.9,36.06,12.07,51.31,67.25,56.43,70.44,0,62.57,0.0
E02716,1,35.03,13.29,IT,Bachelor,Manager,87.98,11.93,69.4,69.21,53.99,7.58,60.71,60.16,68.31,69.37,1,69.4,0.0
E02716,2,35.03,13.29,IT,Bachelor,Manager,95.51,4.13,71.72,76.26,62.63,13.77,59.12,45.12,76.62,63.06,1,71.72,0.0
E02716,3,35.03,13.29,IT,Bachelor,Manager,92.55,7.56,68.04,81.08,49.54,9.65,57.98,65.26,66.87,72.8,2,68.04,0.0
E02716,4,35.03,13.29,IT,Bachelor,Manager,91.85,8.72,63.9,62.96,40.76,7.32,62.29,74.58,64.29,75.55,1,63.9,0.0
E02716,5,35.03,13.29,IT,Bachelor,Manager,93.83,5.9,75.03,72.89,42.64,16.55,72.38,69.67,66.68,72.28,1,75.03,0.0
E02717,1,30.01,7.88,HR,Master,Senior,88.0,12.23,72.35,76.89,51.87,26.78,65.39,66.28,84.05,52.89,2,72.35,0.0
E02717,2,30.01,7.88,HR,Master,Senior,88.19,11.48,65.54,85.95,52.47,10.32,61.79,79.31,67.94,78.03,1,65.54,0.0
E02717,3,30.01,7.88,HR,Master,Senior,90.8,9.83,58.42,83.51,58.47,6.1,68.19,81.98,68.12,71.27,2,58.42,0.0
E02717,4,30.01,7.88,HR,Master,Senior,90.0,8.8,80.17,77.98,47.6,16.86,74.59,64.84,82.35,75.01,2,80.17,0.0
E02717,5,30.01,7.88,HR,Master,Senior,88.76,12.0,67.62,79.08,60.14,19.33,71.59,64.38,71.27,79.38,2,67.62,0.0
E02718,1,35.32,12.78,IT,Master,Junior,83.78,16.1,74.18,59.88,72.39,31.97,90.18,64.4,75.8,72.51,1,74.18,0.0
E02718,2,35.32,12.78,IT,Master,Junior,84.16,15.12,65.05,53.74,45.3,8.5,84.43,58.32,77.8,70.01,1,65.05,0.0
E02718,3,35.32,12.78,IT,Master,Junior,80.78,19.06,77.59,63.0,53.99,4.75,79.41,67.3,67.52,70.09,1,77.59,0.0
E02718,4,35.32,12.78,IT,Master,Junior,94.33,4.93,64.79,59.06,70.4,8.63,83.1,65.46,80.18,73.6,2,64.79,0.0
E02718,5,35.32,12.78,IT,Master,Junior,92.75,7.14,76.24,55.45,85.87,11.05,76.45,62.74,70.16,77.03,1,76.24,0.0
E02719,1,38.14,18.9,Operations,Bachelor,Junior,93.02,6.16,67.97,88.87,49.71,5.46,63.05,66.22,69.62,85.34,1,67.97,0.0
E02719,2,38.14,18.9,Operations,Bachelor,Junior,92.1,7.72,62.46,90.66,43.83,3.42,64.44,80.73,71.9,74.39,1,62.46,0.0
E02719,3,38.14,18.9,Operations,Bachelor,Junior,94.76,5.0,73.34,80.56,54.34,5.96,66.02,61.98,61.68,74.77,2,73.34,0.0
E02719,4,38.14,18.9,Operations,Bachelor,Junior,94.68,5.13,61.28,86.3,58.67,21.41,69.5,50.29,73.52,76.23,1,61.28,0.0
E02719,5,38.14,18.9,Operations,Bachelor,Junior,90.68,8.47,71.03,88.96,55.09,13.75,68.37,74.27,81.13,70.16,2,71.03,0.0
E02720,1,40.1,18.59,Marketing,Bachelor,Junior,92.66,7.02,75.09,95.32,83.2,36.43,80.21,79.86,68.73,80.62,2,75.09,0.0
E02720,2,40.1,18.59,Marketing,Bachelor,Junior,92.56,7.61,62.02,95.3,71.47,21.76,76.03,57.55,70.27,83.19,2,62.02,0.0
E02720,3,40.1,18.59,Marketing,Bachelor,Junior,92.33,7.48,60.94,96.29,77.51,7.52,79.6,83.43,87.76,75.69,2,60.94,0.0
E02720,4,40.1,18.59,Marketing,Bachelor,Junior,96.46,3.76,74.24,94.16,76.06,7.23,76.66,74.8,74.93,76.83,2,74.24,0.0
E02720,5,40.1,18.59,Marketing,Bachelor,Junior,94.5,5.43,83.04,96.64,53.32,11.22,75.61,66.86,70.01,78.01,2,83.04,0.0
E02721,1,24.31,0.94,Marketing,Bachelor,Junior,84.5,15.96,75.31,71.94,55.56,10.33,79.79,71.3,74.69,65.63,2,75.31,0.0
E02721,2,24.31,0.94,Marketing,Bachelor,Junior,87.26,12.12,71.87,65.77,40.21,7.98,77.04,53.2,61.36,77.17,2,71.87,0.0
E02721,3,24.31,0.94,Marketing,Bachelor,Junior,88.48,12.06,72.64,74.15,60.63,9.16,75.36,73.39,69.48,75.93,2,72.64,0.0
E02721,4,24.31,0.94,Marketing,Bachelor,Junior,89.22,9.95,76.34,58.25,66.57,17.69,82.75,50.18,65.13,75.51,1,76.34,0.0
E02721,5,24.31,0.94,Marketing,Bachelor,Junior,93.76,5.03,49.26,66.69,35.64,18.32,76.76,67.29,70.51,65.01,1,49.26,0.0
E02722,1,45.88,24.73,Sales,Bachelor,Mid,83.81,15.02,55.08,72.46,37.0,4.86,66.71,53.42,70.39,65.89,1,55.08,0.0
E02722,2,45.88,24.73,Sales,Bachelor,Mid,84.36,15.67,64.42,66.86,66.16,8.21,66.76,69.15,69.97,63.65,1,64.42,0.0
E02722,3,45.88,24.73,Sales,Bachelor,Mid,87.51,11.98,50.81,66.48,49.75,16.46,69.97,70.11,63.85,74.06,0,50.81,0.0
E02722,4,45.88,24.73,Sales,Bachelor,Mid,93.28,6.05,71.19,67.24,77.73,12.39,67.54,68.12,61.34,59.52,1,71.19,0.0
E02722,5,45.88,24.73,Sales,Bachelor,Mid,91.4,8.58,65.89,72.34,58.65,6.85,61.67,57.22,71.05,74.36,1,65.89,0.0
E02723,1,42.5,22.28,Customer Service,Master,Senior,93.53,5.63,65.83,71.33,61.68,3.92,66.98,50.8,64.6,63.18,1,65.83,0.0
E02723,2,42.5,22.28,Customer Service,Master,Senior,87.76,12.79,67.19,73.72,62.98,27.37,62.82,71.34,75.94,68.16,1,67.19,0.0
E02723,3,42.5,22.28,Customer Service,Master,Senior,94.25,5.0,72.04,71.64,68.83,15.23,70.03,69.6,69.47,70.6,1,72.04,0.0
E02723,4,42.5,22.28,Customer Service,Master,Senior,96.23,4.18,71.1,73.18,46.99,10.45,68.07,69.11,74.0,73.72,1,71.1,0.0
E02723,5,42.5,22.28,Customer Service,Master,Senior,93.55,6.21,70.6,80.18,46.44,8.69,68.07,73.82,73.97,70.79,1,70.6,0.0
E02724,1,34.21,14.78,Sales,Bachelor,Senior,92.38,6.37,65.0,62.64,68.46,10.36,66.42,70.74,71.48,65.81,1,65.0,0.0
E02724,2,34.21,14.78,Sales,Bachelor,Senior,89.81,9.39,70.7,67.68,58.83,10.51,73.13,59.8,66.62,71.55,1,70.7,0.0
E02724,3,34.21,14.78,Sales,Bachelor,Senior,86.94,13.47,62.51,59.22,51.77,20.79,71.44,67.4,68.16,70.42,1,62.51,0.0
E02724,4,34.21,14.78,Sales,Bachelor,Senior,92.99,6.48,73.43,68.85,58.24,18.59,66.09,70.73,81.89,69.43,1,73.43,0.0
E02724,5,34.21,14.78,Sales,Bachelor,Senior,93.17,7.02,64.43,69.48,51.32,6.09,64.87,63.22,75.68,72.3,1,64.43,0.0
E02725,1,24.81,2.24,Sales,Master,Mid,86.62,13.49,71.28,44.79,74.57,15.83,75.42,70.25,72.16,53.9,1,71.28,0.0
E02725,2,24.81,2.24,Sales,Master,Mid,91.54,8.57,76.57,45.38,51.35,20.72,73.38,55.75,65.06,73.36,1,76.57,0.0
E02725,3,24.81,2.24,Sales,Master,Mid,87.57,12.68,72.78,50.03,61.13,20.13,70.82,61.98,60.33,71.8,1,72.78,0.0
E02725,4,24.81,2.24,Sales,Master,Mid,93.69,7.22,64.92,53.6,67.84,7.9,66.93,74.3,74.85,70.28,1,64.92,0.0
E02725,5,24.81,2.24,Sales,Master,Mid,92.05,7.82,69.81,65.21,45.5,12.2,70.09,75.56,71.74,66.67,1,69.81,0.0
E02726,1,37.47,18.1,Research and Development,Bachelor,Mid,85.83,14.03,71.14,54.31,59.84,9.61,72.46,69.03,66.37,69.55,1,71.14,0.0
E02726,2,37.47,18.1,Research and Development,Bachelor,Mid,85.35,15.36,73.87,63.9,38.03,12.45,75.65,72.36,64.66,67.27,1,73.87,0.0
E02726,3,37.47,18.1,Research and Development,Bachelor,Mid,89.31,10.69,49.02,54.02,43.18,22.23,75.94,65.1,65.12,72.08,1,49.02,0.0
E02726,4,37.47,18.1,Research and Development,Bachelor,Mid,92.37,7.62,77.82,69.91,74.55,9.45,75.11,76.64,75.17,67.19,1,77.82,0.0
E02726,5,37.47,18.1,Research and Development,Bachelor,Mid,88.85,9.8,74.88,65.8,75.33,10.4,74.03,82.91,73.34,73.64,1,74.88,0.0
E02727,1,28.48,5.06,Finance,Bachelor,Senior,93.61,6.26,86.85,73.78,68.15,4.15,81.24,58.62,77.93,72.7,2,86.85,0.0
E02727,2,28.48,5.06,Finance,Bachelor,Senior,89.76,9.35,74.27,76.19,51.77,9.07,83.16,65.36,77.34,80.33,1,74.27,0.0
E02727,3,28.48,5.06,Finance,Bachelor,Senior,89.0,9.87,83.86,72.33,48.04,13.53,86.0,67.46,80.42,73.14,2,83.86,0.0
E02727,4,28.48,5.06,Finance,Bachelor,Senior,93.1,5.9,67.16,89.75,55.51,4.59,77.86,73.19,75.51,82.06,2,67.16,0.0
E02727,5,28.48,5.06,Finance,Bachelor,Senior,94.24,6.54,85.94,84.37,68.75,4.09,83.67,66.11,76.5,78.16,2,85.94,0.0
E02728,1,21.0,0.43,Research and Development,Diploma,Junior,90.93,9.09,60.24,78.56,41.02,10.05,55.65,65.74,66.94,58.74,1,60.24,0.0
E02728,2,21.0,0.43,Research and Development,Diploma,Junior,85.99,14.6,64.9,78.91,55.85,7.41,52.88,54.71,69.49,67.86,1,64.9,0.0
E02728,3,21.0,0.43,Research and Development,Diploma,Junior,93.48,6.4,74.34,72.29,62.53,10.83,65.76,81.15,69.0,66.4,1,74.34,0.0
E02728,4,21.0,0.43,Research and Development,Diploma,Junior,93.32,6.31,66.79,76.8,83.58,6.5,55.65,58.8,66.22,72.82,1,66.79,0.0
E02728,5,21.0,0.43,Research and Development,Diploma,Junior,91.31,9.4,61.45,81.65,61.62,4.95,60.04,84.88,69.85,74.37,1,61.45,0.0
E02729,1,21.0,0.14,Marketing,Bachelor,Mid,86.63,13.63,59.42,72.25,42.41,4.28,53.04,78.58,68.65,69.28,1,59.42,0.0
E02729,2,21.0,0.14,Marketing,Bachelor,Mid,88.88,10.37,60.85,67.98,49.72,32.13,57.87,74.97,73.95,65.27,1,60.85,0.0
E02729,3,21.0,0.14,Marketing,Bachelor,Mid,93.22,6.94,64.92,64.68,58.4,4.05,58.07,75.75,77.77,73.09,1,64.92,0.0
E02729,4,21.0,0.14,Marketing,Bachelor,Mid,96.23,3.97,55.97,61.91,59.63,12.34,47.98,62.62,65.78,69.39,1,55.97,0.0
E02729,5,21.0,0.14,Marketing,Bachelor,Mid,93.9,6.0,56.42,66.59,33.06,23.12,45.34,62.68,54.14,73.82,1,56.42,0.0
E02730,1,33.86,10.75,HR,Bachelor,Junior,91.06,8.98,59.84,44.81,68.18,14.18,56.28,45.93,56.09,51.95,1,59.84,0.0
E02730,2,33.86,10.75,HR,Bachelor,Junior,90.28,9.17,51.11,53.97,38.33,21.55,45.48,51.32,60.11,60.4,1,51.11,0.0
E02730,3,33.86,10.75,HR,Bachelor,Junior,89.11,10.47,61.49,46.28,53.63,7.96,42.42,53.81,61.11,60.57,0,61.49,0.0
E02730,4,33.86,10.75,HR,Bachelor,Junior,91.28,8.75,60.97,52.37,20.92,24.58,52.72,60.8,63.1,59.21,1,60.97,0.0
E02730,5,33.86,10.75,HR,Bachelor,Junior,88.35,11.82,66.15,45.92,51.58,8.34,56.86,58.45,65.28,71.25,0,66.15,0.0
E02731,1,38.02,17.3,Operations,Master,Senior,89.98,9.27,69.21,71.14,71.35,13.75,75.77,71.8,83.85,78.87,2,69.21,0.0
E02731,2,38.02,17.3,Operations,Master,Senior,90.31,9.71,67.87,69.18,49.56,23.92,71.76,64.87,61.33,80.13,1,67.87,0.0
E02731,3,38.02,17.3,Operations,Master,Senior,89.79,10.58,61.85,63.56,48.69,13.67,71.32,75.02,72.38,71.18,1,61.85,0.0
E02731,4,38.02,17.3,Operations,Master,Senior,90.85,8.04,65.1,72.16,41.97,8.63,68.76,54.61,65.49,72.98,1,65.1,0.0
E02731,5,38.02,17.3,Operations,Master,Senior,96.19,4.02,72.12,75.47,51.35,19.51,66.21,61.86,68.1,67.38,2,72.12,0.0
E02732,1,35.84,15.42,Operations,Master,Mid,88.62,10.93,70.31,62.79,35.19,17.22,69.02,75.07,50.49,61.4,1,70.31,0.0
E02732,2,35.84,15.42,Operations,Master,Mid,91.01,9.2,64.84,78.97,62.28,9.44,63.69,89.26,71.1,62.36,1,64.84,0.0
E02732,3,35.84,15.42,Operations,Master,Mid,96.17,4.16,62.93,65.03,68.05,22.18,64.86,62.02,60.02,71.06,1,62.93,0.0
E02732,4,35.84,15.42,Operations,Master,Mid,89.69,11.97,58.12,73.39,41.01,21.0,67.21,74.22,72.12,65.71,1,58.12,0.0
E02732,5,35.84,15.42,Operations,Master,Mid,88.74,11.33,83.66,71.58,68.29,14.94,62.59,65.98,69.9,72.08,1,83.66,0.0
E02733,1,45.58,29.01,Marketing,Master,Senior,86.89,13.41,71.59,63.72,58.06,9.65,62.87,58.13,68.33,62.71,1,71.59,0.0
E02733,2,45.58,29.01,Marketing,Master,Senior,87.43,12.05,66.81,66.63,41.09,17.02,75.81,69.61,63.94,69.93,1,66.81,0.0
E02733,3,45.58,29.01,Marketing,Master,Senior,92.02,8.53,71.76,75.63,65.44,21.47,75.61,74.05,64.82,67.04,2,71.76,0.0
E02733,4,45.58,29.01,Marketing,Master,Senior,91.54,7.96,61.41,59.51,49.49,22.97,64.69,61.97,73.37,76.35,1,61.41,0.0
E02733,5,45.58,29.01,Marketing,Master,Senior,91.61,8.57,60.92,64.17,51.37,7.84,66.54,59.28,83.82,70.5,1,60.92,0.0
E02734,1,33.05,11.81,Marketing,Bachelor,Entry,85.19,16.77,71.59,71.46,44.18,11.17,66.53,47.92,73.34,66.54,1,71.59,0.0
E02734,2,33.05,11.81,Marketing,Bachelor,Entry,87.51,13.64,59.43,69.62,52.39,22.2,71.0,76.47,66.23,71.88,1,59.43,0.0
E02734,3,33.05,11.81,Marketing,Bachelor,Entry,92.43,7.28,63.12,74.97,65.54,3.19,68.79,49.54,75.73,68.73,1,63.12,0.0
E02734,4,33.05,11.81,Marketing,Bachelor,Entry,94.07,5.2,67.55,75.45,47.52,11.73,66.95,72.22,69.38,65.46,1,67.55,0.0
E02734,5,33.05,11.81,Marketing,Bachelor,Entry,95.53,3.48,60.66,88.53,55.38,19.51,64.54,72.22,71.58,72.26,1,60.66,0.0
E02735,1,33.08,11.57,Marketing,Diploma,Manager,90.35,8.82,54.0,68.21,39.47,16.18,38.65,66.23,73.22,53.68,1,54.0,0.0
E02735,2,33.08,11.57,Marketing,Diploma,Manager,90.46,9.99,53.6,61.08,49.01,10.97,45.78,69.26,53.55,62.74,0,53.6,0.0
E02735,3,33.08,11.57,Marketing,Diploma,Manager,92.66,7.88,48.97,70.15,20.27,9.81,38.31,62.79,57.76,59.16,1,48.97,0.0
E02735,4,33.08,11.57,Marketing,Diploma,Manager,93.31,6.15,67.36,68.28,44.52,7.96,44.91,62.18,56.57,66.69,1,67.36,0.0
E02735,5,33.08,11.57,Marketing,Diploma,Manager,91.78,10.12,59.98,66.83,54.96,15.52,41.57,61.09,59.47,66.33,0,59.98,0.0
E02736,1,35.37,12.06,Finance,Master,Senior,86.69,14.1,63.23,60.0,44.86,9.41,72.41,80.97,64.98,66.07,1,63.23,0.0
E02736,2,35.37,12.06,Finance,Master,Senior,97.22,2.81,72.61,69.24,69.38,9.84,77.41,71.57,67.78,73.19,2,72.61,0.0
E02736,3,35.37,12.06,Finance,Master,Senior,90.49,9.64,68.32,72.9,46.87,10.06,80.65,65.5,69.41,82.7,1,68.32,0.0
E02736,4,35.37,12.06,Finance,Master,Senior,93.56,6.49,77.36,67.4,55.74,4.42,78.4,85.11,79.34,74.99,2,77.36,0.0
